author,text,likes,published_at,video_id,video_title,video_url
@anshulj99,"Gulaq gear 6 has been a complete waste investment. The team is so incompetent that I can't recover my subscription fee, given that I have invested a good sum.",3,2024-03-07 05:11:31+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@talksonstocks4322,Returns from jan to march is less,2,2024-03-07 02:25:06+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@MiddleClas1,"He says For being updated with market they are rebalancing every month 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂

I have invested in your small case but now I am doubting on your skill",4,2024-03-06 23:58:48+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@KumarSomnath11,"A momentum strategy can't be a part of your core portfolio. Atleast 50% of your investments must be in fundamentally strong stocks. Momentum strategies are good for satellite portfolio. I jave subscribed to 3 smallcases. 1 for the fundamentally strong stocks only, and it only rebalance based on requirement. It has 50% of my portfolio. And the other 2 are gear 6 which is a mix of various strategies as claimed by them. And a pure momentum smallcase. Each 25% allocation.",1,2024-03-06 21:44:08+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@venkatInv77,Pls have it in English to get more reach.,0,2024-03-06 19:08:33+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@Pratima_Kesaria,DHAN IS NOT CHARGING 118 WHICH ZERODHA IS CHARDING EVERYTIME WE INVEST MONEY.,1,2024-03-06 17:54:55+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@MiddleClas1,Gear 6 is giving only 2% return since Nov 2023,8,2024-03-06 17:36:18+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@MiddleClas1,"Waste hai ye 

They don’t reply me 

Please return my subscription amount",0,2024-03-06 17:35:46+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@vishalbhaskarvlogs,Plz sir hindi me ye webinar rakha jaye,1,2024-03-06 16:20:08+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@Marwadi_Men,धन्यवाद सर् हिन्दी मे जवाब देने के लिए।,1,2024-03-06 16:15:42+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@ravi9516,"Unfair... I am comfortable with English rather than Hindi.
We should just stick to English. Else you keep getting requests to answer in Telugu Tamil kannada etc.,",1,2024-03-06 15:12:31+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@mdkalamuddin9876,"My hard earned money losing like water 
Manager should immediately address us",0,2024-03-13 04:32:00+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@mukeshmoond8757,"Gulaq 6 not useful because on rebalance you take stock is going down ,and you remove stock is going up matlab ye h ke rebalance ke time nhi hona chahiye after 5-10 days esa ho skta h but same day it's not worth",1,2024-03-06 05:17:57+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@anshulj99,"I don't what AI they've been using, I can't even recover my subscription amount.",2,2024-03-05 14:00:14+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@M.DINESH.KUMAR.TIRUPATI,"Please do research well, 1 fabruary rebalancing very horrible, which stocks you Exit up by 5 to 7 percent, New buying down by 5 percent same day, we are very cautious now about your responsibility in gulaq gear 6",1,2024-03-03 14:24:21+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@ritviksharma572,People are losing patience with 2-3 months of underperformance. Better such people quit equity and go to debt,1,2024-03-03 04:23:28+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@dremrankhan,Do you charge fixed montly fees even if in some month the returns are negative?,0,2024-03-02 17:46:41+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@MrAlam35,I think the problem is in Algorithm that's y return is not generated and Gulaq need to take this matter very seriously and recheck their Algorithm,3,2024-03-02 09:28:36+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@MrAlam35,"Gulaq manager speaks well to convince investors but portfolio return bohat bekaar hai....wasted the time with this fund, so bad😢😢",1,2024-03-02 09:17:56+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@sachinsahu4274,I am gulaq gear subscriber and i have no idea what the folio manager is thinking right now this smallcase is bad and i am unsubscribing 🙏,5,2024-03-02 06:42:59+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@onemoreclick9298,"Gulaq Gear6 what kind of rebalace is it...? whatever u r selling is going up and what ever u r buying it's keep going down...and let me know one thing, when all the indexs are in massive runup how come your porfolio more than 1% down, as an investor I think u should clear our doubt and also justify that how u will manage our money when market crash...because if u r not able generate return when market giving that much return then it might be horible when market carsh. 
please take this comment positively and if possible please reply.",8,2024-03-01 16:12:12+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@MiddleClas1,"I have subscribed to smallcase gulaq gear and it giving return 3% since last 4 months 

It is waste of time with gulaq",3,2024-03-01 15:46:10+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@souravl8565,"Please start a Mutual Fund based on your IP. Even if it is possible for people to invest in a PMS, the tax filing hassle of a PMS is not worth it.",0,2024-02-29 17:45:20+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@sreenivaas555,Long Alfa fees is on AUM or the Investment amount?,1,2024-02-28 17:06:58+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@bilashchandradutta7269,Pls come to Kolkata sir,0,2024-02-28 14:59:05+00:00,OTPHHhOSqz4,Secret Sauce in Estee&#39;s Quant PMS - Live via OneStream Live #onestreamlive,https://www.youtube.com/watch?v=OTPHHhOSqz4
@mayureshmbhide,"I subscribed to gulaq 6 at the start of January 2024, I don’t think I saw double digit growth and the numbers 12.57% mentioned in this report (time 8.05 in video) seems incorrect. FYI.. those who wants to invest in this smallcase, this is very poorly managed smallcase. While other small cases have given ~25% return since Jan24, current all time growth of gulaq 6 as on 11 march 2024 since I subscribed in Jan 24 is 2.81%.",0,2024-03-11 22:07:50+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@rhijudas7729,Worst rebalancing in march 2024,0,2024-03-04 21:23:53+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@chravimsc,"What is the right time to invest additional fund, my funds are not in positive growth after adding additional fund",0,2024-02-20 14:23:32+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@pankaj5shr,Your gulag gear is under performing,0,2024-02-16 15:58:15+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@sksamanta7214,"After rebalanceing, How can Gulaq Gear6 manage stock % weightage in portfolio??? Because, when I top up any partial amount in smallcase stock % weightage is being changed. Please response...",1,2024-02-16 06:21:04+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@rahulrajdon,"This month Gulaq Gear 6 has Railway stocks that is dragging down entire portfolio. 
SJVN should have exited this month rebalancing. Form 35% profit to -2% loss.
Please include AI checking every 2 hours during market hours. That is 10am , 12pm and 2pm .if any bad news comes like for an example Aurobindo pharma AI should check and subscribers should send email and SMS to exit that stock. And similarly for Quarterly results Railway stocks and SJVN results were not good.  Ai ( artificial intelligence) should scan all the 15 stocks and exit the ones with bad news or Quarterly results and invest that money with good stocks.rather waiting for the Monthly rebalancing. 
Please incorporate this AI checks during market hours in Gulaq Gear 6 to protect profits",2,2024-02-12 14:20:59+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@ap14spt,"Is there any selling the stock first & buying them back on same day during Rebalancing.

Kindly elaborate as it pose brokerage charges",0,2024-02-10 15:46:27+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@ap14spt,"PSU investment is going down, will Gulaq 6 come out of this or still remains invested",1,2024-02-10 15:45:24+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@MiddleClas1,"Gulaq is bogus 

Stock selection is on random basis",2,2024-02-09 12:12:31+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@joydeepghosh6647,Simran is so Sweet ❤,0,2024-02-08 20:46:59+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@sudhsrk1,"Sir, I have subscribed to Gulaq 6. I have one concern, that some of these stocks are PSU sector and PSU bank stocks and some of the stocks are not fundamentally good and may be growing only based on momentum. History says that these are not growth oriented over a long run. If there is crash in these stocks due to news or otherwise, how will you handle a scenario like that as the rebalance happens at every 1 month. If they were pure growth stocks there is a chance of recovery in them even if they fall. Will you be booking loss in them at the end of 1 month if they don't recover or how can we protect the drawdown. I am scared about F&O PSU stocks that could fall 50% in a single day. If 2 to 3 such stocks fall in the same month it can wipe out 20 to 30% of the portfolio.",1,2024-02-08 12:16:27+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@riteshthahryani,"i have mutual fund worth 1.2 lack, should i disinvest in mutual fund and invest in your gulaq 6 small case, will i be able to generate more more return in terms of percentage",0,2024-02-08 08:40:33+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@dineshkm7832,Soon I wil subscribe at 30% discount price ...,0,2024-02-08 03:23:26+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@advaitadvait2444,When is the best time to invest more monthly?,0,2024-02-08 02:04:58+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@saifansari5039,Omg so sweet you are.i hv forgot my losses in auropharma given by your team..paisa wsool bc😂,2,2024-02-07 15:34:42+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@priya-sharma154,The webinar was better with Simran as host. Essha ko bhagao yahan se,3,2024-02-07 14:23:00+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@smdr1000,Hi,0,2024-02-07 14:13:26+00:00,kCw02_bhUIs,Gulaq February AMA Webinar,https://www.youtube.com/watch?v=kCw02_bhUIs
@keerthi4513,"What these people do not talk about is the ""cost"". In the long term the costs eat away 15-20% of your Porfolio's CAGR. For instance, in the long-term if the portfolio's CAGR is 40%, your net CAGR will be only 20% after incorporating the costs. You can see this exemplified under ""Cost-adjusted Returns"" on your Smallcase dashboard. The keywords here are ""in the long term"".

What are the costs? Every smallcase SIP is charged. Every smallcase lumpsum investment is charged. You pay for the subscription. You pay hefty DP charges when you sell the stocks (at the time of Rebalancing). You pay STT, brokerage, Exchange charges, SEBI charges, Stamp Duty, GST (at the time of Rebalancing or SIP or lumpsum investment). These are nowhere shown or accounted in the portfolio. Just remember the costs will eat away 15-20% off your CAGR. Enjoy!",0,2024-02-07 10:44:37+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@ganeshjayaraman3915,"You guys are doing a great job. More than returns you generate, what is more impressive is the honesty in doing business even when people ask for another smallcase you are clear in saying one gulaq smallcase is more than good enough..cheers. in a world where a single person sells 15 different smallcases and asking to subscribe to all,  this is truly admirable..❤",0,2024-02-04 05:59:54+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@sanjeevagarwal632,What is sharia,0,2024-02-04 05:23:50+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@priya-sharma154,yeh madam ko gyan bhi hai ya bas time paas hain? she is trying to impress ... by saying right right throughout the video.,0,2024-02-03 12:14:00+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@joydeepghosh6647,Do you have Gold allocation in any of your portfolio?,0,2024-01-26 10:36:29+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@jaspreetsingh-gp1qt,Can I aspect 20-25% cagr from gear 6 small case,0,2024-01-26 09:02:19+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@reekha123,Pls chand your review time of smallcase need basis in place of Monthly,2,2024-01-26 07:29:08+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@oliverqueen6784,Please make a shariya complient smallcase.,3,2024-01-24 12:07:38+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@drsam7427,"Hii..i have subscribed to gulaq  5 last week, but i want to switch to gulaq 6 ..please help me",1,2024-01-24 07:09:53+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@sarathchandrarepaka9595,Very informative session loved every bit,0,2024-01-24 03:15:25+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@ghanshyamdave9651,हिंदी में होता तो ज्यादा बेहतर होता,0,2024-01-24 03:06:43+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@supriyomondal8829,"Please please please ask the smallcase team to introduce the overlapping percentage accross different smallcases. Asking them since last 3 years. No idea why it’s not introduced yet. 


Presently there’s so much overlapping between mi20 and gulaq gear 6 stocks. However I still can see one positive side is that if I carry the same stocks in gulaq for more than 1 year (which can be true in many cases ) there’s a chance of saving some money though LTCG. But in general before subscribing more than one smallcase i feel the overlapping is important. 


I come from a product and market research background and extensively worked with leading mobile brands. However it makes me believe that smallcase isn’t taking the customer feedback’s seriously . 


I have many other suggestions to improve the smallcase app . 


Another suggestion would be ease of changing the broker . Presently due to sip and lumpsum charges i need to shift from Zerodha to Dhan . But it looks so difficult to do so .",3,2024-01-23 21:32:29+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@saifansari5039,What is your strategy in market crash like 2008,1,2024-01-23 17:52:26+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@rajnishsharma2084,Brilliant 👍,0,2024-01-23 17:30:52+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@rishabhbabunaughtyandfunny1140,Nice one keep it up😂❤,1,2024-01-23 15:56:49+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@mr.laughing686,Hello,0,2024-01-23 14:57:37+00:00,mEwqtQd80X4,Ask Me Anything with Gulaq Experts,https://www.youtube.com/watch?v=mEwqtQd80X4
@dhimansarkarcenex,What is the charge structure of PMS service?,0,2024-01-18 17:04:54+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@funhome6195,I did not get alert for rebalance 😢 . How are we communicating rebalance ? Email or I need to login ?,0,2024-01-12 12:20:20+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@nkmdia123,"very good performance of gulaq gear 6, highly satisfied. thank you for such a nice product",0,2024-01-12 09:07:53+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@deivas1425,"Happy New year 2024 !!1 Gulaq Team - Sandeep, Vivek, Eesha 🙂",0,2024-01-11 18:03:51+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@supriyomondal8829,As per smallcase the large cap is 16.49% only. How can you say it’s 40%  sir ?,2,2024-01-10 19:59:31+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@dewakarr,Thank You!,0,2024-01-10 18:58:57+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@gautamjena5846,Very unprofessional presentation and under prepared also. Could you please consider this point for next month presentation?,9,2024-01-10 17:15:10+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@saifansari5039,U gave answers with very genuinuity..,1,2024-01-10 16:26:30+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@financexyz,कृपया एक जूम मीटिंग पूरी तरह हिंदी वाले इन्वेस्टर के लिए भी.....,2,2024-01-10 16:17:41+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@UdayKURTKOTI,"What do you think about CE info system. 

Also the market cap do not match with my small case. I haven't changed anything from my side.",1,2024-01-10 15:22:57+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@rajeshbhuin,Mini 500 character form,0,2024-01-10 15:11:55+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@sumeetmasule6872,Good evening Vivek and Eesha! Happy new year to team Gulaq!❤,0,2024-01-10 15:05:23+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@puneetseth3425,Your voice is clear,0,2024-01-10 15:03:20+00:00,4784nrvF1bg,Gulaq January AMA,https://www.youtube.com/watch?v=4784nrvF1bg
@rajufin,Why  i have not get rebalance  in WHATS APP,1,2024-01-13 11:24:37+00:00,sQ6jg1qaFbs,Embrace Systematic Investing in 2024! 💹 Happy new year ✨ #FinancialFreedomJourney,https://www.youtube.com/watch?v=sQ6jg1qaFbs
@anisahmedjanvekar1254,Can I get the contact details,0,2024-01-06 12:49:55+00:00,sQ6jg1qaFbs,Embrace Systematic Investing in 2024! 💹 Happy new year ✨ #FinancialFreedomJourney,https://www.youtube.com/watch?v=sQ6jg1qaFbs
@yog6684,I have just subscribed to gulaq gear 6 .when should I invest before rebalancing or after rebalancing every month,0,2024-01-21 04:26:15+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@cooltrader9904,How to subscribe in your small case,0,2024-01-11 18:27:32+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@opsharma8934,I am new to it and just today subscribed. Do I need to manually rebalance as per your suggestion or I can just agree on the balance or just click on investing without doing anything??,0,2023-12-29 15:18:33+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@ravidk1,What is the pms name u suggested long alpha,0,2023-12-29 05:16:20+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@bengaluruVines,I want to invest,0,2023-12-28 17:03:29+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@suhelahamed,Please solve the problem of slippage by talking with smallcase 🙏... charge more money... Even better... But slippage is hugely affecting returns,3,2023-12-26 21:29:28+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@SAM89SAMEER,"Please explain in our national language, is more understandable.😊",0,2023-12-25 06:31:45+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@sreekanthsl,How can i link or switch to new broker account from the existing broker Groww account,0,2023-12-22 21:45:38+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@smdr1000,What is the meaning of Gulaq? I subscribed this case,0,2023-12-15 02:53:31+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@hardeepsingh-hs7mc,When we can meet up sandeep ji ?,0,2023-12-13 18:50:29+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@Harshil_Rakesh_Jai_Mata_Di,Subscription fees is too much high for minimum investment.,0,2023-12-10 06:59:17+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@deepaksingh-bs3hg,Sir Hindi Mai bhi,0,2023-12-10 03:10:29+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@rajeshbhol3376,Is there a customer support number available?,0,2023-12-09 14:55:45+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@Melody-gi1mf,"The past return show from 2020 when market crashed, now market is all time high, is it good time to invest in the small case or wait some time",0,2023-12-09 09:17:21+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@manikantadevasish,Do you think there can be a feature in smallcase that would compare the slippage between the peers or your base price for each stock to calculate the slippage?,0,2023-12-07 07:03:44+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@ananthahasanr5129,"Hi 
Please speak in common language to reach all ..",0,2023-12-05 17:35:05+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@Pratima_Kesaria,"I hv 2 Smallcases in Portfolio,  both are working fine. Gulaq gear 6 is going great. Best of luck.",0,2023-12-05 17:07:19+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@ap14spt,"What's impact if someone does not have extra money kept in account before Rebalancing.

Some of stocks will be bought next day",0,2023-12-05 16:34:12+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@ap14spt,Is it better to go for PMS if someone has 3 Small case having together more than 50 Lac investment,0,2023-12-05 16:32:26+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@HanumesH_1978,Missed your live session,1,2023-12-05 14:10:53+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@HanumesH_1978,"Gulaq gear 6 is performing very nice, 
Thank you Team ESTEE",1,2023-12-05 14:09:29+00:00,T9EzYVvvvEg,Gulaq December Rebalance Update - AMA,https://www.youtube.com/watch?v=T9EzYVvvvEg
@sunilmeelchoudhary,"Sir equity investment charges and barokaarge dp charges , buy texes..
Matual fund best 👌  small case costly",0,2024-01-22 15:23:39+00:00,A2haBpUL89Y,"Searching for the Next Best Investment? It&#39;s About Strategy, Not Just the Asset!  #financialplanning",https://www.youtube.com/watch?v=A2haBpUL89Y
@navsha9671,Hindi plssss,0,2024-01-02 14:08:03+00:00,A2haBpUL89Y,"Searching for the Next Best Investment? It&#39;s About Strategy, Not Just the Asset!  #financialplanning",https://www.youtube.com/watch?v=A2haBpUL89Y
@singhaladisinghaladi,@Gulaq : Please advise why my comment has been deleted twice? I believe I am providing a constructive feedback using all positive statements which can be shared publicly?,0,2023-11-17 08:07:34+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@manjunathramarao117,"Im also a gulaq gear 6 subscriber, but didn’t receive invite for this meeting",2,2023-11-11 05:08:25+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@rajeshgajjar2005,You are doing a great job! Thank you! Wishing entire Estee team a very Happy and prosperous Diwali!!,0,2023-11-11 01:46:48+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@Pratima_Kesaria,Happieee Deepawaliii Gulaq Team.,0,2023-11-10 15:27:30+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@ap14spt,Pl ensure slide show,0,2023-11-10 15:19:08+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@Pratima_Kesaria,"I am also a BM smallcase subscriber, they do not disclose their stock in public. Also BM is more connected with their investors and their followers.",3,2023-11-10 14:54:37+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@Pratima_Kesaria,We shd not disclose the share names instead we can use short form like AO for Angel One.,3,2023-11-10 14:47:06+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@ap14spt,From where we can check Multicap Index or Bench mark .  Which shares it include,0,2023-11-10 14:05:43+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@ap14spt,Voice is not clear sir,0,2023-11-10 14:04:25+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@amolgupta8894,If you have 130. + Factor how do you avoid overfitting,1,2023-11-10 13:55:01+00:00,M4-2f2cLfpI,Gulaq November Rebalance Update - AMA,https://www.youtube.com/watch?v=M4-2f2cLfpI
@sudershanml,Jabse gulaq 6subscribe kiya kuchh khaas return nahi mila hai.,0,2024-06-10 17:03:46+00:00,d_5mSciLRpo,Top Portfolio Rebalancing Questions Answered! 📊💡 | Short &amp; Sweet  #financialplanning #business,https://www.youtube.com/watch?v=d_5mSciLRpo
